Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Chevrolet,0,455,8,0,0,2,0,0,25,16,1385,59905
Chevrolet,0,460,8,0,0,2,0,1,25,16,1385,74195
Chevrolet,0,455,8,0,0,2,0,0,25,16,1385,65195
Chevrolet,0,650,8,0,0,2,0,0,22,15,1385,88395
Chevrolet,0,455,8,0,0,2,0,1,25,16,1385,59450
Chevrolet,0,455,8,0,0,2,0,0,25,16,1385,55450
Chevrolet,0,460,8,0,0,2,0,0,25,16,1385,70195
Chevrolet,0,460,8,0,0,2,0,1,25,16,1385,68905
Chevrolet,0,460,8,0,0,2,0,0,25,16,1385,65450
Chevrolet,0,650,8,0,0,2,0,0,22,15,1385,79450
Chevrolet,0,460,8,0,0,2,0,0,25,16,1385,69905
Chevrolet,0,455,8,0,0,2,0,1,25,16,1385,69195
Chevrolet,0,455,8,0,0,2,0,1,25,16,1385,63905
Chevrolet,0,460,8,0,0,2,0,1,25,16,1385,69450
Chevrolet,0,460,8,0,0,2,0,0,25,16,1385,60450
Chevrolet,0,460,8,0,0,2,0,1,25,16,1385,79195
Chevrolet,0,650,8,0,0,2,0,1,22,15,1385,92395
Chevrolet,0,650,8,0,0,2,0,1,22,15,1385,83450
Chevrolet,0,650,8,0,0,2,0,0,22,15,1385,83015
Chevrolet,0,460,8,0,0,2,0,1,25,16,1385,73905
Chevrolet,0,460,8,0,0,2,0,1,25,16,1385,64450
Chevrolet,0,460,8,0,0,2,0,0,25,16,1385,64905
Chevrolet,0,460,8,0,0,2,0,0,25,16,1385,75195
1,1,164,5,0,2,2,0,5,22,16,3105,2000
1,1,164,5,0,2,2,0,5,22,15,3105,2000
Maserati,0,390,8,0,0,2,0,0,15,10,238,81013
Maserati,0,390,8,1,0,2,0,0,16,10,238,85174
Maserati,0,385,8,1,0,2,0,0,16,11,238,86877
Maserati,0,385,8,0,0,2,0,0,15,10,238,82633
Maserati,0,390,8,1,0,2,0,0,18,11,238,87577
Maserati,0,390,8,0,0,2,0,0,17,12,238,79900
7,1,188,4,1,0,2,1,0,20,17,870,2000
Honda,1,185,4,1,2,4,0,6,30,22,2202,26470
Honda,1,185,4,1,1,4,0,6,31,23,2202,23120
Honda,1,185,4,1,2,4,0,6,30,22,2202,30620
Honda,1,185,4,1,1,4,0,6,31,23,2202,29370
Honda,1,185,4,1,2,4,0,6,30,22,2202,24370
Honda,1,185,4,1,2,4,0,6,30,22,2202,29120
Honda,1,185,4,1,2,4,0,6,30,22,2202,29820
Honda,1,185,4,1,1,4,0,6,31,23,2202,28570
Honda,1,185,4,1,1,4,0,6,31,23,2202,25220
Honda,1,185,4,1,1,4,0,6,31,23,2202,27870
Honda,1,185,4,1,2,4,0,6,33,26,2202,32895
Honda,1,185,4,1,1,4,0,6,34,27,2202,23445
Honda,1,185,4,1,2,4,0,6,33,26,2202,30895
Honda,1,185,4,1,1,4,0,6,34,27,2202,25545
Honda,1,185,4,1,2,4,0,6,33,26,2202,29395
Honda,1,185,4,1,2,4,0,6,33,26,2202,24695
Honda,1,185,4,1,2,4,0,6,33,26,2202,26795
Honda,1,185,4,1,1,4,0,6,34,27,2202,28145
Honda,1,185,4,1,1,4,0,6,34,27,2202,31645
Honda,1,185,4,1,1,4,0,6,34,27,2202,29645
Honda,1,185,4,1,2,4,0,6,31,25,2202,27295
Honda,1,185,4,1,2,4,0,6,31,25,2202,31245
Honda,1,185,4,1,1,4,0,6,33,26,2202,32095
Honda,1,185,4,1,2,4,0,6,31,25,2202,25845
Honda,1,185,4,1,1,4,0,6,33,26,2202,28445
Honda,1,185,4,1,1,4,0,6,33,26,2202,29945
Honda,1,185,4,1,2,4,0,6,31,25,2202,25045
Honda,1,185,4,1,1,4,0,6,33,26,2202,24545
Honda,1,185,4,1,1,4,0,6,33,26,2202,25995
Honda,1,185,4,1,2,4,0,6,31,25,2202,33395
Honda,1,185,4,1,1,4,0,6,33,26,2202,23745
Honda,1,185,4,1,2,4,0,6,31,25,2202,29745
Honda,1,130,4,1,1,2,0,5,39,36,2202,20645
Honda,1,130,4,0,1,2,0,5,38,31,2202,19995
Honda,1,130,4,0,1,2,0,5,38,31,2202,23340
Honda,1,130,4,0,1,2,0,5,38,31,2202,21840
Honda,1,130,4,1,1,2,0,5,39,36,2202,22490
Honda,1,130,4,1,1,2,0,5,39,36,2202,23990
Honda,1,130,4,0,1,2,0,5,38,31,2202,21990
Honda,1,130,4,1,1,2,0,5,39,36,2202,24140
Honda,1,130,4,0,1,2,0,5,38,31,2202,23490
Honda,1,130,4,0,1,2,0,5,38,31,2202,20145
Honda,1,130,4,1,1,2,0,5,39,36,2202,20795
Honda,1,130,4,1,1,2,0,5,39,36,2202,22640
Honda,1,130,4,0,1,2,0,5,38,31,2202,22140
Honda,1,130,4,0,1,2,0,5,38,31,2202,24440
Honda,1,130,4,1,1,2,0,5,39,36,2202,22790
Honda,1,130,4,0,1,2,0,5,38,31,2202,20295
Honda,1,130,4,1,1,2,0,5,39,36,2202,25090
Honda,1,130,4,1,1,2,0,5,39,36,2202,20945
11,1,190,6,1,0,4,1,2,22,17,2031,2000
11,1,190,6,1,0,4,1,2,22,17,2031,2000
11,1,190,6,1,0,4,1,2,22,17,2031,2000
5,0,215,6,0,0,2,0,0,23,15,1013,29145
5,0,215,6,0,0,2,0,1,23,15,1013,38545
5,0,330,6,1,0,2,0,1,22,15,1013,49470
5,0,215,6,0,0,2,0,0,23,15,1013,34195
5,0,330,6,1,0,2,0,0,22,15,1013,45170
5,0,215,6,0,0,2,0,1,23,15,1013,34185
5,0,215,6,0,0,2,0,1,23,15,1013,38955
5,0,215,6,0,0,2,0,1,23,15,1013,34595
5,0,215,6,0,0,2,0,5,23,15,1013,29510
5,0,215,6,0,0,2,0,5,23,15,1013,34560
5,0,215,6,0,0,2,0,1,23,15,1013,39130
5,0,215,6,0,0,2,0,5,23,15,1013,34735
Honda,1,278,6,1,1,4,1,4,30,20,2202,33540
Honda,1,278,6,1,2,4,1,4,28,19,2202,37090
Honda,1,278,6,1,1,4,1,4,30,20,2202,30890
Honda,1,192,4,1,1,4,1,4,31,22,2202,33015
Honda,1,278,6,1,1,4,1,4,30,20,2202,35640
Honda,1,192,4,1,1,4,1,4,31,22,2202,27230
Honda,1,278,6,1,2,4,1,4,28,19,2202,34990
Honda,1,192,4,1,1,4,1,4,31,22,2202,30915
Honda,1,278,6,1,1,4,1,4,30,20,2202,33690
Honda,1,192,4,1,1,4,1,4,31,22,2202,33165
Honda,1,192,4,1,1,4,1,4,31,22,2202,31065
Honda,1,192,4,1,1,4,1,4,31,22,2202,27380
Honda,1,278,6,1,1,4,1,4,30,20,2202,35790
Honda,1,278,6,1,2,4,1,4,28,19,2202,35140
Honda,1,278,6,1,2,4,1,4,28,19,2202,37240
Honda,1,278,6,1,1,4,1,4,30,20,2202,31040
Honda,1,192,4,1,1,4,1,4,31,22,2202,33315
Honda,1,278,6,1,2,4,1,4,28,19,2202,37390
Honda,1,278,6,1,1,4,1,4,30,20,2202,35940
Honda,1,278,6,1,1,4,1,4,30,20,2202,31190
Honda,1,192,4,1,1,4,1,4,31,22,2202,31215
Honda,1,278,6,1,2,4,1,4,28,19,2202,35290
Honda,1,192,4,1,1,4,1,4,31,22,2202,27530
Honda,1,278,6,1,1,4,1,4,30,20,2202,33840
Subaru,1,160,4,1,2,4,0,6,34,30,640,26395
Subaru,1,148,4,0,2,4,0,6,31,23,640,22395
Subaru,1,148,4,1,2,4,0,6,34,26,640,25095
Subaru,1,148,4,1,2,4,0,6,34,26,640,23395
Subaru,1,148,4,0,2,4,0,6,31,23,640,21595
Subaru,1,160,4,1,2,4,0,6,34,30,640,29995
Subaru,1,148,4,0,2,4,0,6,30,23,640,22495
Subaru,1,148,4,1,2,4,0,6,33,26,640,23495
Subaru,1,148,4,1,2,4,0,6,33,26,640,25195
Subaru,1,148,4,0,2,4,0,6,30,23,640,21695
Ford,2,224,8,1,0,4,2,2,24,16,5657,29205
Ford,2,224,8,1,0,4,2,2,24,16,5657,29905
Ford,2,239,8,1,0,4,2,2,24,16,5657,29905
Chevrolet,1,138,4,0,1,4,1,2,42,28,1385,20195
Chevrolet,1,138,4,0,1,4,1,2,36,25,1385,17845
Chevrolet,1,138,4,1,1,4,1,2,38,26,1385,24370
Chevrolet,1,138,4,1,1,4,1,2,38,26,1385,23370
Chevrolet,1,138,4,0,1,4,1,2,38,26,1385,19165
Chevrolet,1,138,4,1,1,4,1,2,39,26,1385,21470
Chevrolet,1,138,4,0,1,4,1,2,36,25,1385,16120
Chevrolet,1,138,4,1,1,4,1,2,38,26,1385,20195
Chevrolet,1,138,4,1,1,4,1,2,35,22,1385,18970
Chevrolet,1,138,4,0,1,4,1,2,36,25,1385,16170
Chevrolet,1,138,4,1,1,4,1,2,38,26,1385,23270
Chevrolet,1,138,4,0,1,4,1,2,42,28,1385,20095
Chevrolet,1,138,4,0,1,4,1,2,36,25,1385,17745
Chevrolet,1,138,4,1,1,4,1,2,38,26,1385,20095
Chevrolet,1,138,4,1,1,4,1,2,38,26,1385,24270
Chevrolet,1,138,4,1,1,4,1,2,35,22,1385,18870
Chevrolet,1,138,4,0,1,4,1,2,38,26,1385,19065
Chevrolet,1,138,4,1,1,4,1,2,39,26,1385,21370
Chevrolet,3,148,4,1,1,4,1,2,46,27,1385,25660
Chevrolet,1,153,4,1,1,4,1,2,42,30,1385,19120
Chevrolet,1,153,4,0,1,4,1,2,41,29,1385,18120
Chevrolet,1,153,4,0,1,4,1,2,41,29,1385,16620
Chevrolet,1,153,4,1,1,4,1,2,42,30,1385,21120
Chevrolet,1,153,4,0,1,4,1,2,41,29,1385,19820
Chevrolet,1,153,4,1,1,4,1,2,42,30,1385,23120
Chevrolet,1,153,4,1,1,4,0,4,38,29,1385,21920
Chevrolet,1,153,4,0,1,4,0,4,37,28,1385,21240
Chevrolet,1,153,4,1,1,4,1,2,40,30,1385,21450
Chevrolet,1,153,4,0,1,4,1,2,39,28,1385,16975
Chevrolet,1,153,4,0,1,4,1,2,39,28,1385,18525
Chevrolet,1,153,4,1,1,4,1,2,39,29,1385,23475
Chevrolet,1,153,4,0,1,4,1,2,39,28,1385,20150
Chevrolet,1,153,4,1,1,4,1,2,40,30,1385,19525
Chevrolet,1,153,4,1,1,4,0,4,37,28,1385,23945
Lexus,1,134,4,1,1,4,0,4,40,43,454,32200
Lexus,1,134,4,1,1,4,0,4,40,43,454,31250
Lexus,1,134,4,1,1,4,0,4,40,43,454,31250
Cadillac,0,265,4,1,0,4,2,2,31,22,1624,58395
Cadillac,0,404,6,1,2,4,2,2,26,18,1624,67570
Cadillac,1,335,6,1,2,4,2,2,27,18,1624,60395
Cadillac,1,335,6,1,2,4,2,2,27,18,1624,55495
Cadillac,1,335,6,1,2,4,2,2,27,18,1624,63570
Cadillac,0,265,4,1,0,4,2,2,31,22,1624,53495
Cadillac,0,404,6,1,2,4,2,2,26,18,1624,87465
Cadillac,1,335,6,1,2,4,2,2,27,18,1624,83465
Cadillac,0,404,6,1,2,4,2,2,26,18,1624,64395
Cadillac,0,404,6,1,2,4,2,2,26,18,1624,64395
Cadillac,1,335,6,1,2,4,2,2,27,18,1624,63595
Cadillac,0,404,6,1,2,4,2,2,26,18,1624,87495
Cadillac,0,265,4,1,0,4,2,2,30,22,1624,53495
Cadillac,1,335,6,1,2,4,2,2,27,18,1624,60395
Cadillac,0,265,4,1,0,4,2,2,30,22,1624,58395
Cadillac,0,404,6,1,2,4,2,2,26,18,1624,67595
Cadillac,1,335,6,1,2,4,2,2,27,18,1624,83495
Cadillac,1,335,6,1,2,4,2,2,27,18,1624,55495
Cadillac,1,318,6,1,2,2,1,0,27,18,1624,40615
Cadillac,1,318,6,1,0,2,1,0,27,18,1624,48150
Cadillac,1,318,6,1,0,2,1,0,27,18,1624,38715
Cadillac,1,318,6,1,0,2,1,0,27,18,1624,43950
Cadillac,1,318,6,1,2,2,1,0,27,18,1624,45850
Cadillac,1,318,6,1,2,2,1,0,27,18,1624,50050
Cadillac,1,318,6,1,2,2,1,0,27,18,1624,40805
Cadillac,1,318,6,1,0,2,1,0,27,18,1624,43950
Cadillac,1,318,6,1,2,2,1,0,27,18,1624,50050
Cadillac,1,318,6,1,2,2,1,0,27,18,1624,45850
Cadillac,1,318,6,1,0,2,1,0,27,18,1624,38905
Cadillac,1,318,6,1,0,2,1,0,27,18,1624,48150
Cadillac,1,318,6,1,0,2,1,0,27,18,1624,39495
Cadillac,1,318,6,1,2,2,1,0,27,18,1624,49995
Cadillac,1,318,6,1,0,2,1,0,27,18,1624,47995
Cadillac,1,318,6,1,2,2,1,0,27,18,1624,45795
Cadillac,1,318,6,1,2,2,1,0,27,18,1624,41495
Cadillac,1,318,6,1,0,2,1,0,27,18,1624,43795
Cadillac,0,556,8,0,0,2,1,0,19,14,1624,63215
Cadillac,0,556,8,0,0,2,1,0,19,14,1624,63600
Cadillac,0,556,8,0,0,2,1,0,19,14,1624,69900
Cadillac,0,556,8,0,0,4,1,3,19,14,1624,63215
Cadillac,0,556,8,0,0,4,1,3,19,14,1624,63215
Cadillac,0,556,8,0,0,4,1,3,19,14,1624,63600
Cadillac,0,556,8,0,0,4,1,2,19,14,1624,63600
Cadillac,0,640,8,1,0,4,2,2,21,14,1624,83995
Cadillac,0,640,8,1,0,4,2,2,21,14,1624,85995
Cadillac,1,270,6,1,0,4,1,3,27,18,1624,39015
Cadillac,1,318,6,1,0,4,1,3,26,18,1624,44190
Cadillac,1,270,6,1,2,4,1,3,26,18,1624,40915
Cadillac,1,270,6,1,2,4,1,3,26,18,1624,44050
Cadillac,1,318,6,1,2,4,1,3,26,18,1624,51650
Cadillac,1,270,6,1,0,4,1,3,27,18,1624,42150
Cadillac,1,318,6,1,0,4,1,3,26,18,1624,49750
Cadillac,1,318,6,1,2,4,1,3,26,18,1624,46090
Cadillac,1,318,6,1,0,4,1,3,26,18,1624,44190
Cadillac,1,270,6,1,0,4,1,3,26,18,1624,42150
Cadillac,1,270,6,1,2,4,1,3,26,18,1624,41105
Cadillac,1,318,6,1,0,4,1,3,26,18,1624,49750
Cadillac,1,318,6,1,2,4,1,3,26,18,1624,46090
Cadillac,1,270,6,1,0,4,1,3,26,18,1624,39205
Cadillac,1,318,6,1,2,4,1,3,26,18,1624,51650
Cadillac,1,270,6,1,2,4,1,3,26,18,1624,44050
Cadillac,1,318,6,1,0,4,1,3,26,18,1624,49795
Cadillac,1,270,6,1,2,4,1,3,26,18,1624,44095
Cadillac,1,270,6,1,0,4,1,3,26,18,1624,42195
Cadillac,1,318,6,1,2,4,1,3,26,18,1624,46095
Cadillac,1,318,6,1,0,4,1,3,26,18,1624,44195
Cadillac,1,318,6,1,2,4,1,3,26,18,1624,51695
Cadillac,2,321,6,1,2,4,2,2,26,18,1624,54970
Cadillac,0,272,4,1,0,4,2,2,30,20,1624,51270
Cadillac,0,272,4,1,2,4,2,2,28,19,1624,53270
Cadillac,0,272,4,1,2,4,2,2,28,19,1624,62070
Cadillac,2,321,6,1,2,4,2,2,26,18,1624,63770
Cadillac,2,321,6,1,0,4,2,2,29,18,1624,61770
Cadillac,0,420,6,1,0,4,2,2,24,16,1624,69340
Cadillac,0,272,4,1,2,4,2,2,28,19,1624,47345
Cadillac,2,321,6,1,2,4,2,2,26,18,1624,59370
Cadillac,0,272,4,1,0,4,2,2,30,20,1624,45345
Cadillac,0,272,4,1,0,4,2,2,30,20,1624,55670
Cadillac,0,272,4,1,2,4,2,2,28,19,1624,57670
Cadillac,0,272,4,1,0,4,2,2,30,20,1624,60070
Cadillac,2,321,6,1,0,4,2,2,29,18,1624,52970
Cadillac,2,321,6,1,0,4,2,2,29,18,1624,57370
Cadillac,0,420,6,1,0,4,2,2,24,16,1624,59340
Cadillac,1,335,6,1,0,4,2,2,30,20,1624,58285
Cadillac,0,268,4,1,0,4,2,2,31,21,1624,45560
Cadillac,0,268,4,1,0,4,2,2,31,21,1624,60685
Cadillac,0,420,6,1,0,4,2,2,24,16,1624,59955
Cadillac,0,268,4,1,0,4,2,2,31,21,1624,51285
Cadillac,0,420,6,1,0,4,2,2,24,16,1624,69955
Cadillac,0,268,4,1,2,4,2,2,29,21,1624,53285
Cadillac,1,335,6,1,2,4,2,2,28,19,1624,60285
Cadillac,1,335,6,1,0,4,2,2,30,20,1624,53285
Cadillac,1,335,6,1,0,4,2,2,30,20,1624,62685
Cadillac,0,268,4,1,2,4,2,2,29,21,1624,58285
Cadillac,1,335,6,1,2,4,2,2,28,19,1624,64685
Cadillac,0,268,4,1,2,4,2,2,29,21,1624,62685
Cadillac,0,268,4,1,0,4,2,2,31,21,1624,56285
Cadillac,1,335,6,1,2,4,2,2,28,19,1624,55285
Cadillac,0,268,4,1,2,4,2,2,29,21,1624,47560
Cadillac,1,335,6,1,2,4,2,2,27,19,1624,61195
Cadillac,0,268,4,1,0,4,2,2,30,22,1624,51695
Cadillac,0,420,6,1,0,4,2,2,24,16,1624,70795
Cadillac,0,268,4,1,2,4,2,2,29,21,1624,47995
Cadillac,1,335,6,1,2,4,2,2,27,19,1624,55695
Cadillac,1,335,6,1,0,4,2,2,30,20,1624,59195
Cadillac,1,335,6,1,0,4,2,2,30,20,1624,53695
Cadillac,0,268,4,1,2,4,2,2,29,21,1624,53695
Cadillac,0,420,6,1,0,4,2,2,24,16,1624,60695
Cadillac,0,268,4,1,0,4,2,2,30,22,1624,45995
6,1,122,4,0,1,4,0,3,30,25,2009,14980
6,1,122,4,1,1,4,0,3,31,27,2009,18680
6,1,122,4,0,1,4,0,3,30,25,2009,16580
6,1,122,4,1,1,4,0,3,31,27,2009,17580
6,1,122,4,0,1,4,0,3,30,25,2009,16760
6,1,122,4,1,1,4,0,3,31,27,2009,18860
6,1,122,4,1,1,4,0,3,31,27,2009,17760
6,1,122,4,1,1,4,0,3,31,27,2009,19000
6,1,122,4,0,1,4,0,3,30,25,2009,16900
6,1,122,4,1,1,4,0,3,31,27,2009,17900
Oldsmobile,1,140,8,1,0,4,2,3,22,15,26,2000
Oldsmobile,1,170,8,1,0,4,2,3,23,15,26,2000
Oldsmobile,1,170,8,1,0,4,2,3,23,15,26,2000
Oldsmobile,1,110,4,0,1,4,0,2,30,19,26,2000
Oldsmobile,1,160,4,1,1,4,0,2,28,20,26,2000
Oldsmobile,1,180,4,0,1,4,0,2,29,19,26,2000
Oldsmobile,1,110,4,0,1,2,0,0,30,19,26,2000
Oldsmobile,1,180,4,0,1,2,0,0,29,19,26,2000
Oldsmobile,1,160,4,1,1,2,0,0,28,20,26,2000
Oldsmobile,1,110,4,0,1,2,0,0,30,19,26,2000
Oldsmobile,1,110,4,0,1,4,0,2,30,19,26,2000
Oldsmobile,1,110,4,0,1,4,0,2,31,19,26,2000
Oldsmobile,1,110,4,0,1,2,0,0,31,19,26,2000
Oldsmobile,1,160,4,1,1,4,0,2,30,21,26,2000
Oldsmobile,1,160,4,1,1,2,0,0,30,21,26,2000
Oldsmobile,1,110,4,0,1,2,0,0,31,19,26,2000
Oldsmobile,1,180,4,0,1,2,0,0,30,21,26,2000
Oldsmobile,1,180,4,0,1,4,0,2,30,21,26,2000
Oldsmobile,1,110,4,0,1,4,0,2,31,19,26,2000
Oldsmobile,1,160,6,1,1,4,1,2,24,17,26,2000
Oldsmobile,1,160,6,1,1,4,1,3,27,17,26,2000
Oldsmobile,1,110,4,1,1,4,1,3,28,19,26,2000
Oldsmobile,1,110,4,1,1,4,1,2,28,19,26,2000
Oldsmobile,1,160,4,1,1,4,1,2,28,21,26,2000
Oldsmobile,1,160,6,1,1,4,1,3,26,18,26,2000
Oldsmobile,1,160,4,1,1,4,1,3,26,18,26,2000
Oldsmobile,1,160,6,1,1,4,1,2,24,17,26,2000
Oldsmobile,1,120,4,1,1,4,1,2,28,22,26,2000
Oldsmobile,1,120,6,1,1,4,1,2,26,17,26,2000
Oldsmobile,1,160,6,1,1,4,1,3,26,17,26,2000
Oldsmobile,1,160,6,1,1,4,1,3,26,17,26,2000
Oldsmobile,1,160,6,1,1,2,1,0,26,17,26,2000
Oldsmobile,1,160,6,1,1,2,1,1,26,17,26,2000
Oldsmobile,1,160,6,1,1,4,1,2,26,17,26,2000
Oldsmobile,1,160,6,1,1,4,1,2,26,18,26,2000
Oldsmobile,1,160,6,1,1,2,1,0,26,18,26,2000
Oldsmobile,1,160,6,1,1,4,1,2,26,18,26,2000
Oldsmobile,1,160,6,1,1,2,1,0,26,18,26,2000
Oldsmobile,1,155,6,1,1,4,1,2,26,18,26,2000
Oldsmobile,1,155,6,1,1,4,1,2,26,18,26,2000
Oldsmobile,1,155,6,1,1,4,1,2,27,17,26,2000
Oldsmobile,1,155,6,1,1,4,1,2,27,17,26,2079
Oldsmobile,1,150,6,1,1,4,1,2,26,17,26,2045
Oldsmobile,1,150,6,1,1,4,1,2,26,17,26,2148
8,1,146,4,1,1,4,0,6,35,29,586,19960
8,1,146,4,1,1,4,0,6,35,29,586,21960
8,1,146,4,1,2,4,0,6,32,27,586,26240
8,1,146,4,1,2,4,0,6,32,27,586,23210
8,1,146,4,1,2,4,0,6,32,27,586,21210
8,1,146,4,1,1,4,0,6,35,29,586,24990
8,1,146,4,1,1,4,0,6,34,29,586,24990
8,1,146,4,1,1,4,0,6,34,29,586,19960
8,1,146,4,1,1,4,0,6,34,29,586,21960
8,1,146,4,1,2,4,0,6,32,27,586,23210
8,1,146,4,1,2,4,0,6,32,27,586,26240
8,1,146,4,1,2,4,0,6,32,27,586,21210
8,1,155,4,1,1,4,1,6,32,26,586,22795
8,1,155,4,1,2,4,1,6,31,25,586,24045
8,1,184,4,1,1,4,1,6,32,25,586,24815
8,1,184,4,1,2,4,1,6,30,24,586,26065
8,1,184,4,1,2,4,1,6,30,24,586,29070
8,1,155,4,0,1,4,1,6,35,26,586,21395
8,1,184,4,1,1,4,1,6,32,25,586,27820
8,1,184,4,1,1,4,1,6,32,25,586,27970
8,1,184,4,1,2,4,1,6,30,24,586,29220
8,1,184,4,1,2,4,1,6,30,24,586,26215
8,1,155,4,0,1,4,1,6,35,26,586,21545
8,1,184,4,1,1,4,1,6,32,25,586,24965
8,1,155,4,1,1,4,1,6,32,26,586,22945
8,1,155,4,1,2,4,1,6,31,25,586,24195
8,1,184,4,1,2,4,1,6,30,24,586,24395
8,1,155,4,0,1,4,1,6,35,26,586,21795
8,1,184,4,1,2,4,1,6,30,24,586,26465
8,1,184,4,1,2,4,1,6,30,24,586,24445
8,1,155,4,0,1,4,1,6,35,26,586,21795
8,1,184,4,1,1,4,1,6,33,26,586,23195
8,1,184,4,1,2,4,1,6,30,24,586,24895
8,1,184,4,1,2,4,1,6,30,24,586,29870
8,1,184,4,1,1,4,1,6,33,26,586,28570
8,1,184,4,1,2,4,1,6,30,24,586,29470
8,1,184,4,1,1,4,1,6,33,26,586,25215
8,1,184,4,1,1,4,1,6,33,26,586,25215
8,1,184,4,1,1,4,1,6,33,26,586,23595
8,1,184,4,1,1,4,1,6,33,26,586,28220
8,1,184,4,1,2,4,1,6,30,24,586,26515
8,0,244,4,1,1,4,1,6,25,18,586,25950
8,0,244,4,1,2,4,1,6,23,17,586,27650
8,0,244,4,1,1,4,1,6,25,18,586,31335
8,0,244,4,1,2,4,1,6,23,17,586,33035
8,1,161,4,1,1,4,1,6,28,20,586,21700
8,1,161,4,1,1,4,1,6,28,20,586,22490
8,0,244,4,1,2,4,1,6,21,17,586,33340
8,0,244,4,1,1,4,1,6,24,18,586,31640
8,1,161,4,1,1,4,1,6,28,20,586,21990
8,0,244,4,1,2,4,1,6,21,17,586,27955
8,1,161,4,1,1,4,1,6,28,20,586,22795
8,1,161,4,1,1,4,1,6,28,20,586,26390
8,0,244,4,1,1,4,1,6,24,18,586,26255
8,0,244,4,1,1,4,1,6,24,18,586,26455
8,0,244,4,1,1,4,1,6,24,18,586,31840
8,1,161,4,1,1,4,1,6,27,20,586,26590
8,1,161,4,1,1,4,1,6,27,20,586,22995
8,0,244,4,1,2,4,1,6,21,17,586,28155
8,0,244,4,1,2,4,1,6,21,17,586,33540
8,1,161,4,1,1,4,1,6,27,20,586,22190
8,1,273,6,1,2,4,2,6,22,16,586,31575
8,1,273,6,1,1,4,2,6,24,17,586,29985
8,1,273,6,1,1,4,2,6,24,17,586,32480
8,1,273,6,1,2,4,2,6,22,16,586,36625
8,1,273,6,1,1,4,2,6,24,17,586,35035
8,1,273,6,1,2,4,2,6,22,16,586,34070
8,1,273,6,1,1,4,2,6,24,17,586,35035
8,1,273,6,1,2,4,2,6,22,16,586,36625
8,1,273,6,1,2,4,2,6,22,16,586,31575
8,1,273,6,1,2,4,2,6,22,16,586,34070
8,1,273,6,1,1,4,2,6,24,17,586,32480
8,1,273,6,1,1,4,2,6,24,17,586,29985
8,1,227,4,1,1,4,2,6,28,22,586,35970
8,1,227,4,1,2,4,2,6,27,21,586,33320
8,1,227,4,1,2,4,2,6,27,21,586,41970
8,1,227,4,1,1,4,2,6,28,22,586,40170
8,1,227,4,1,1,4,2,6,28,22,586,31520
8,1,227,4,1,2,4,2,6,27,21,586,44015
8,1,227,4,1,2,4,2,6,27,21,586,37770
Dodge,1,210,6,1,0,4,0,7,20,15,1851,26170
Dodge,1,302,8,1,0,4,0,7,19,14,1851,27780
Dodge,1,210,6,1,0,4,0,7,20,15,1851,22030
Dodge,1,210,6,1,3,4,0,7,18,14,1851,27625
Dodge,1,210,6,0,3,4,0,7,19,15,1851,25245
Dodge,1,210,6,1,3,4,0,7,18,14,1851,26280
Dodge,1,210,6,1,3,4,0,7,18,14,1851,27625
Dodge,1,210,6,0,3,4,0,7,19,15,1851,24720
Dodge,1,210,6,1,3,4,0,7,18,14,1851,30155
Dodge,1,210,6,1,3,4,0,7,18,14,1851,30780
Dodge,1,210,6,0,0,4,0,7,20,16,1851,23640
Dodge,1,210,6,0,0,4,0,7,20,16,1851,25395
Dodge,1,210,6,0,3,4,0,7,19,15,1851,28580
Dodge,1,210,6,0,3,4,0,7,19,15,1851,26590
Dodge,1,210,6,1,0,4,0,7,20,15,1851,24010
Dodge,1,210,6,1,3,4,0,7,18,14,1851,30510
Dodge,1,210,6,0,3,4,0,7,19,15,1851,26120
Dodge,1,210,6,1,0,4,0,7,20,15,1851,22030
Dodge,1,210,6,1,0,4,0,7,20,15,1851,26920
Dodge,1,210,6,1,0,4,0,7,20,15,1851,26540
Dodge,1,302,8,1,3,4,0,7,18,14,1851,32135
Dodge,1,210,6,1,0,4,0,7,20,15,1851,24010
Dodge,1,210,6,0,3,4,0,7,19,15,1851,27935
Dodge,1,210,6,0,0,4,0,7,20,16,1851,22505
Dodge,1,210,6,1,3,4,0,7,18,14,1851,26280
Dodge,1,210,6,0,0,4,0,7,20,16,1851,24985
Dodge,1,210,6,1,0,4,0,7,20,15,1851,26935
Dodge,1,302,8,1,3,4,0,7,19,14,1851,30760
Dodge,1,302,8,1,0,4,0,7,19,14,1851,28520
Dodge,1,210,6,1,3,4,0,7,18,14,1851,29095
Dodge,1,210,6,0,0,4,0,7,20,16,1851,20470
Dodge,1,210,6,0,0,4,0,7,20,16,1851,20995
Dodge,1,210,6,1,0,4,0,7,20,15,1851,28630
Dodge,1,210,6,1,3,4,0,7,18,14,1851,31630
Dodge,1,210,6,1,0,4,0,7,20,15,1851,23710
Dodge,1,210,6,0,0,4,0,7,20,16,1851,25260
Dodge,1,210,6,1,3,4,0,7,18,14,1851,29355
Dodge,1,210,6,1,3,4,0,7,18,14,1851,31045
Dodge,1,210,6,1,0,4,0,7,20,15,1851,23710
Dodge,1,210,6,1,3,4,0,7,18,14,1851,29355
